raceId,driverId,constructorId,q1_milliseconds,q2_milliseconds,q3_milliseconds,points,positionOrder
876,4,6,86829.0,85834.0,85773.0,18.0,2
876,13,6,86939.0,86111.0,85857.0,8.0,6
876,8,208,86740.0,86101.0,86236.0,6.0,7
876,815,15,87179.0,86076.0,86360.0,0.0,24
876,813,3,86048.0,85983.0,86713.0,0.0,16
876,3,131,86458.0,85976.0,,0.0,11
876,154,208,86897.0,86136.0,,2.0,9
876,807,10,87185.0,86241.0,,4.0,8
876,811,3,86851.0,86331.0,,1.0,10
876,30,131,87482.0,86574.0,,0.0,22
876,817,5,87006.0,86777.0,,0.0,13
876,814,10,87462.0,86989.0,,0.0,12
876,155,15,87517.0,87219.0,,0.0,14
876,818,5,87525.0,,,0.0,15
876,808,207,88756.0,,,0.0,17
876,5,207,89500.0,,,0.0,18
876,10,206,89613.0,,,0.0,20
876,37,164,90592.0,,,0.0,23
876,39,164,90593.0,,,0.0,21
876,819,206,90662.0,,,0.0,19
877,1,1,101497.0,100901.0,100630.0,0.0,21
877,17,9,101933.0,101277.0,100978.0,0.0,20
877,20,9,102160.0,101511.0,101073.0,15.0,3
877,813,3,101981.0,101907.0,101226.0,10.0,5
877,8,208,102222.0,101532.0,101260.0,25.0,1
877,18,1,102342.0,101873.0,101290.0,12.0,4
877,4,6,101939.0,101514.0,101582.0,18.0,2
877,3,131,101926.0,101698.0,101603.0,0.0,23
877,13,6,101974.0,101846.0,101723.0,6.0,7
877,154,208,102046.0,101620.0,101778.0,0.0,19
877,807,10,102579.0,102019.0,,0.0,24
877,815,15,102624.0,102084.0,,0.0,15
877,814,10,102572.0,102218.0,,2.0,9
877,30,131,102735.0,102289.0,,0.0,11
877,811,3,103298.0,102330.0,,4.0,8
877,155,15,103582.0,102606.0,,8.0,6
877,817,5,103280.0,102765.0,,1.0,10
877,818,5,104058.0,,,0.0,12
877,5,207,104956.0,,,0.0,13
877,819,206,105089.0,,,0.0,18
877,808,207,105151.0,,,0.0,16
877,10,206,105426.0,,,0.0,14
877,37,164,105766.0,,,0.0,17
877,39,164,106382.0,,,0.0,22
878,20,9,96558.0,95796.0,95657.0,18.0,2
878,1,1,97058.0,96795.0,95766.0,25.0,1
878,17,9,97215.0,96298.0,96174.0,0.0,23
878,154,208,97486.0,96906.0,96587.0,6.0,7
878,8,208,98051.0,97404.0,96708.0,8.0,6
878,30,131,97927.0,97102.0,96794.0,0.0,16
878,13,6,97667.0,96549.0,96937.0,12.0,4
878,807,10,97756.0,97066.0,97141.0,4.0,8
878,4,6,97968.0,97123.0,97300.0,15.0,3
878,813,3,97537.0,97011.0,97842.0,2.0,9
878,811,3,97520.0,97604.0,,1.0,10
878,18,1,97565.0,97616.0,,10.0,5
878,814,10,98104.0,97665.0,,0.0,15
878,818,5,98434.0,97879.0,,0.0,24
878,815,15,98500.0,98206.0,,0.0,11
878,155,15,98418.0,98437.0,,0.0,14
878,3,131,98862.0,98501.0,,0.0,13
878,817,5,99114.0,,,0.0,12
878,10,206,100056.0,,,0.0,19
878,819,206,100664.0,,,0.0,20
878,808,207,100809.0,,,0.0,17
878,5,207,101166.0,,,0.0,18
878,37,164,102011.0,,,0.0,21
878,39,164,102740.0,,,0.0,22
879,1,1,75075.0,73398.0,72458.0,0.0,20
879,18,1,75456.0,73515.0,72513.0,25.0,1
879,17,9,76180.0,73667.0,72581.0,12.0,4
879,20,9,75644.0,73209.0,72760.0,8.0,6
879,13,6,76263.0,74048.0,72987.0,15.0,3
879,813,3,76266.0,73698.0,73174.0,0.0,22
879,807,10,75536.0,73704.0,73206.0,10.0,5
879,4,6,76097.0,73856.0,73253.0,18.0,2
879,8,208,76432.0,73698.0,73298.0,1.0,10
879,3,131,75929.0,73848.0,73489.0,0.0,15
879,814,10,75901.0,74121.0,,0.0,19
879,811,3,75333.0,74219.0,,0.0,23
879,815,15,75974.0,74234.0,,0.0,24
879,30,131,76005.0,74334.0,,6.0,7
879,155,15,76400.0,74380.0,,2.0,9
879,817,5,76744.0,74574.0,,0.0,13
879,818,5,76722.0,74619.0,,4.0,8
879,154,208,76967.0,,,0.0,21
879,808,207,77073.0,,,0.0,11
879,5,207,77086.0,,,0.0,14
879,10,206,77508.0,,,0.0,16
879,819,206,78104.0,,,0.0,12
879,39,164,79576.0,,,0.0,18
879,37,164,79699.0,,,0.0,17
880,20,9,104657.0,96745.0,87407.0,15.0,3
880,17,9,104472.0,96524.0,87827.0,8.0,6
880,1,131,105456.0,96625.0,88087.0,10.0,5
880,13,6,104635.0,96666.0,88490.0,12.0,4
880,4,6,103850.0,96691.0,88493.0,18.0,2
880,3,131,103380.0,96194.0,88523.0,0.0,20
880,8,208,105545.0,97517.0,88738.0,25.0,1
880,154,208,104284.0,97641.0,89013.0,1.0,10
880,814,10,105601.0,96901.0,89305.0,4.0,8
880,18,1,104688.0,96644.0,90357.0,2.0,9
880,807,15,105930.0,98067.0,,0.0,22
880,16,10,107330.0,98134.0,,6.0,7
880,818,5,104871.0,98778.0,,0.0,12
880,817,5,106450.0,99042.0,,0.0,19
880,815,1,104400.0,99900.0,,0.0,11
880,822,3,107328.0,100290.0,,0.0,14
880,813,3,107614.0,,,0.0,21
880,821,15,107776.0,,,0.0,13
880,824,206,108147.0,,,0.0,15
880,820,206,108909.0,,,0.0,17
880,823,207,109519.0,,,0.0,18
880,819,207,110626.0,,,0.0,16
881,20,9,97899.0,97245.0,109674.0,25.0,1
881,13,6,97712.0,96874.0,110587.0,10.0,5
881,4,6,97314.0,96877.0,110727.0,0.0,22
881,1,131,97513.0,96517.0,111699.0,15.0,3
881,17,9,97619.0,96449.0,112244.0,18.0,2
881,3,131,97239.0,96190.0,112519.0,12.0,4
881,8,208,96959.0,96640.0,112970.0,6.0,7
881,18,1,97487.0,97117.0,113175.0,0.0,17
881,16,10,96809.0,96834.0,113439.0,0.0,20
881,815,1,97702.0,97342.0,114136.0,2.0,9
881,154,208,97363.0,97636.0,,8.0,6
881,807,15,97931.0,98125.0,,4.0,8
881,817,5,97722.0,98822.0,,0.0,18
881,821,15,97707.0,99221.0,,0.0,12
881,814,10,97493.0,104509.0,,0.0,21
881,813,3,97867.0,,,0.0,19
881,818,5,98157.0,,,1.0,10
881,822,3,98207.0,,,0.0,11
881,824,206,98434.0,,,0.0,13
881,819,207,99314.0,,,0.0,14
881,820,206,99672.0,,,0.0,16
881,823,207,99932.0,,,0.0,15
882,1,131,95793.0,95078.0,94484.0,15.0,3
882,8,208,97046.0,95659.0,94761.0,18.0,2
882,4,6,96253.0,95148.0,94788.0,25.0,1
882,3,131,95959.0,95537.0,94861.0,0.0,19
882,13,6,95972.0,95403.0,94933.0,8.0,6
882,154,208,96929.0,96065.0,95364.0,2.0,9
882,817,5,96993.0,96258.0,95998.0,6.0,7
882,18,1,96667.0,95784.0,125673.0,10.0,5
882,20,9,96537.0,95343.0,,12.0,4
882,807,15,96985.0,96261.0,,1.0,10
882,814,10,97478.0,96287.0,,4.0,8
882,815,1,96952.0,96314.0,,0.0,11
882,16,10,97349.0,96405.0,,0.0,21
882,17,9,96148.0,96679.0,,0.0,20
882,813,3,97281.0,97139.0,,0.0,14
882,818,5,97508.0,97199.0,,0.0,12
882,822,3,97769.0,,,0.0,13
882,821,15,97990.0,,,0.0,22
882,824,206,98780.0,,,0.0,15
882,820,206,99537.0,,,0.0,17
882,819,207,99614.0,,,0.0,16
882,823,207,99660.0,,,0.0,18
883,3,131,93364.0,92867.0,92330.0,2.0,9
883,20,9,93327.0,92746.0,92584.0,25.0,1
883,4,6,92878.0,93316.0,92667.0,4.0,8
883,1,131,93498.0,93346.0,92762.0,10.0,5
883,17,9,93966.0,93098.0,93078.0,6.0,7
883,13,6,93780.0,93358.0,93207.0,0.0,15
883,814,10,93762.0,93335.0,93235.0,12.0,4
883,16,10,94048.0,93378.0,93246.0,0.0,13
883,8,208,93827.0,93146.0,93327.0,18.0,2
883,18,1,94071.0,93702.0,,1.0,10
883,154,208,93498.0,93762.0,,15.0,3
883,815,1,94310.0,93914.0,,8.0,6
883,817,5,94120.0,93974.0,,0.0,16
883,807,15,94409.0,93976.0,,0.0,12
883,822,3,94425.0,94105.0,,0.0,14
883,818,5,94314.0,94284.0,,0.0,22
883,813,3,94425.0,,,0.0,11
883,821,15,94730.0,,,0.0,18
883,819,207,95283.0,,,0.0,17
883,824,206,96178.0,,,0.0,19
883,823,207,96304.0,,,0.0,21
883,820,206,96476.0,,,0.0,20
884,3,131,81913.0,81776.0,80718.0,8.0,6
884,1,131,81728.0,81001.0,80972.0,0.0,12
884,20,9,82158.0,81602.0,81054.0,12.0,4
884,8,208,82210.0,81676.0,81177.0,18.0,2
884,4,6,82264.0,81646.0,81218.0,25.0,1
884,13,6,82492.0,81978.0,81219.0,15.0,3
884,154,208,82613.0,81998.0,81308.0,0.0,22
884,17,9,82342.0,81718.0,81570.0,10.0,5
884,815,1,83116.0,81790.0,82069.0,2.0,9
884,814,10,82663.0,82019.0,82233.0,6.0,7
884,817,5,82905.0,82127.0,,1.0,10
884,818,5,82775.0,82166.0,,0.0,20
884,16,10,82952.0,82346.0,,0.0,13
884,18,1,83166.0,82355.0,,4.0,8
884,807,15,83058.0,82389.0,,0.0,15
884,821,15,83218.0,82793.0,,0.0,11
884,822,3,83260.0,,,0.0,16
884,813,3,83318.0,,,0.0,14
884,823,207,84661.0,,,0.0,21
884,824,206,84713.0,,,0.0,18
884,820,206,84996.0,,,0.0,19
884,819,207,85070.0,,,0.0,17
885,3,131,84620.0,76135.0,73876.0,25.0,1
885,1,131,83779.0,76265.0,73967.0,12.0,4
885,20,9,84243.0,75988.0,73980.0,18.0,2
885,17,9,85352.0,77322.0,74181.0,15.0,3
885,8,208,85835.0,76040.0,74822.0,1.0,10
885,4,6,83712.0,76510.0,74824.0,6.0,7
885,815,1,84682.0,77748.0,75138.0,0.0,16
885,16,10,85108.0,77261.0,75383.0,10.0,5
885,18,1,83744.0,77420.0,75647.0,8.0,6
885,818,5,83699.0,77623.0,75703.0,4.0,8
885,807,15,85547.0,78331.0,,0.0,11
885,817,5,84852.0,78344.0,,0.0,18
885,154,208,83738.0,78603.0,,0.0,17
885,822,3,84681.0,79077.0,,0.0,12
885,823,207,86095.0,79408.0,,0.0,15
885,813,3,83452.0,81688.0,,0.0,20
885,814,10,86322.0,,,2.0,9
885,819,207,86633.0,,,0.0,22
885,821,15,86917.0,,,0.0,13
885,820,206,87303.0,,,0.0,14
885,824,206,,,,0.0,19
885,13,6,,,,0.0,21
886,20,9,82318.0,88166.0,85425.0,25.0,1
886,1,131,83801.0,87649.0,85512.0,15.0,3
886,822,3,83446.0,88419.0,85897.0,0.0,14
886,3,131,83840.0,88420.0,86008.0,10.0,5
886,17,9,83247.0,88145.0,86208.0,12.0,4
886,4,6,83224.0,88788.0,86504.0,18.0,2
886,818,5,84159.0,88527.0,86543.0,8.0,6
886,16,10,84551.0,88799.0,87348.0,1.0,10
886,8,208,84451.0,88667.0,87432.0,2.0,9
886,817,5,84770.0,89359.0,87946.0,0.0,15
886,807,15,83899.0,89435.0,,0.0,21
886,815,1,84176.0,89761.0,,0.0,11
886,813,3,84776.0,89917.0,,0.0,16
886,18,1,84021.0,90068.0,,0.0,12
886,821,15,84408.0,90315.0,,0.0,20
886,13,6,83735.0,90354.0,,4.0,8
886,814,10,84908.0,,,6.0,7
886,819,207,85626.0,,,0.0,18
886,154,208,85716.0,,,0.0,13
886,824,206,86508.0,,,0.0,17
886,820,206,87062.0,,,0.0,19
886,823,207,87110.0,,,0.0,22
887,1,131,90995.0,91224.0,89607.0,12.0,4
887,3,131,91355.0,91028.0,90059.0,25.0,1
887,20,9,91559.0,90990.0,90211.0,0.0,21
887,17,9,91605.0,91002.0,90220.0,18.0,2
887,814,10,92062.0,91291.0,90736.0,2.0,9
887,817,5,92097.0,91182.0,90757.0,4.0,8
887,16,10,92002.0,91097.0,90908.0,6.0,7
887,154,208,91466.0,91530.0,90955.0,0.0,19
887,8,208,91400.0,91592.0,90962.0,10.0,5
887,4,6,92266.0,91387.0,90979.0,15.0,3
887,18,1,91979.0,91649.0,,0.0,13
887,13,6,92241.0,91779.0,,8.0,6
887,818,5,92105.0,91785.0,,0.0,22
887,815,1,91953.0,92082.0,,0.0,20
887,807,15,92168.0,92211.0,,1.0,10
887,813,3,92512.0,92359.0,,0.0,11
887,822,3,92664.0,,,0.0,12
887,821,15,92666.0,,,0.0,14
887,819,207,93866.0,,,0.0,15
887,824,206,94108.0,,,0.0,16
887,823,207,95481.0,,,0.0,18
887,820,206,95858.0,,,0.0,17
888,1,131,91131.0,90152.0,89398.0,10.0,5
888,20,9,91269.0,89992.0,89501.0,25.0,1
888,17,9,91428.0,90217.0,89608.0,6.0,7
888,8,208,90676.0,89852.0,89892.0,18.0,2
888,154,208,91242.0,90005.0,89959.0,15.0,3
888,817,5,91081.0,90223.0,90528.0,0.0,12
888,13,6,90547.0,89825.0,91126.0,0.0,22
888,4,6,90709.0,89962.0,91209.0,12.0,4
888,18,1,91181.0,90269.0,,8.0,6
888,807,15,91132.0,90231.0,,1.0,10
888,3,131,91322.0,90326.0,,2.0,9
888,814,10,91322.0,90697.0,,0.0,11
888,815,1,91498.0,90933.0,,4.0,8
888,821,15,91681.0,91010.0,,0.0,14
888,16,10,91320.0,91010.0,,0.0,13
888,818,5,91629.0,91104.0,,0.0,20
888,822,3,91693.0,,,0.0,16
888,813,3,91707.0,,,0.0,15
888,819,207,92937.0,,,0.0,17
888,824,206,93063.0,,,0.0,21
888,823,207,93734.0,,,0.0,18
888,820,206,94098.0,,,0.0,19
890,1,131,80363.0,79862.0,79388.0,25.0,1
890,20,9,80646.0,79992.0,79426.0,15.0,3
890,154,208,80447.0,80101.0,79595.0,8.0,6
890,3,131,80350.0,79778.0,79720.0,0.0,19
890,4,6,80652.0,80183.0,79791.0,10.0,5
890,8,208,80867.0,80243.0,79851.0,18.0,2
890,13,6,81004.0,80460.0,79929.0,4.0,8
890,817,5,81181.0,80527.0,80641.0,0.0,13
890,815,1,81612.0,80545.0,82398.0,2.0,9
890,17,9,81264.0,80503.0,,12.0,4
890,16,10,81471.0,80569.0,,0.0,22
890,807,15,81028.0,80580.0,,0.0,11
890,18,1,81131.0,80777.0,,6.0,7
890,818,5,81345.0,81029.0,,0.0,12
890,813,3,80816.0,81133.0,,1.0,10
890,822,3,81135.0,81219.0,,0.0,20
890,821,15,81724.0,,,0.0,21
890,814,10,82043.0,,,0.0,18
890,819,207,83007.0,,,0.0,15
890,823,207,83333.0,,,0.0,14
890,824,206,83787.0,,,0.0,16
890,820,206,83997.0,,,0.0,17
891,1,131,120368.0,109067.0,121012.0,15.0,3
891,20,9,121863.0,108646.0,121200.0,25.0,1
891,17,9,121597.0,108641.0,121325.0,10.0,5
891,3,131,121099.0,108552.0,122251.0,12.0,4
891,814,10,122338.0,108925.0,122332.0,0.0,20
891,18,1,121301.0,108641.0,123075.0,8.0,6
891,154,208,122476.0,108649.0,123081.0,4.0,8
891,8,208,121151.0,108296.0,123390.0,0.0,21
891,4,6,120190.0,108309.0,123482.0,18.0,2
891,13,6,121462.0,109020.0,124059.0,6.0,7
891,807,15,121712.0,109088.0,,0.0,13
891,16,10,122749.0,109103.0,,2.0,9
891,815,1,122425.0,109304.0,,0.0,11
891,823,207,120564.0,112036.0,,0.0,16
891,824,206,122110.0,112563.0,,0.0,18
891,820,206,122948.0,112762.0,,0.0,19
891,813,3,123072.0,,,0.0,17
891,818,5,123300.0,,,0.0,12
891,817,5,123317.0,,,1.0,10
891,822,3,123432.0,,,0.0,15
891,821,15,124324.0,,,0.0,14
891,819,207,127384.0,,,0.0,22
892,20,9,84319.0,83977.0,83755.0,25.0,1
892,17,9,84923.0,84263.0,83968.0,15.0,3
892,807,15,84776.0,84305.0,84065.0,10.0,5
892,13,6,84950.0,84479.0,84132.0,12.0,4
892,4,6,84661.0,84227.0,84142.0,18.0,2
892,3,131,84527.0,84393.0,84192.0,8.0,6
892,817,5,84655.0,84290.0,84209.0,6.0,7
892,815,1,84635.0,84592.0,84502.0,0.0,12
892,18,1,84739.0,84563.0,84515.0,1.0,10
892,818,5,84630.0,84575.0,88050.0,0.0,21
892,8,208,84819.0,84610.0,,0.0,11
892,1,131,84589.0,84803.0,,2.0,9
892,154,208,84737.0,84848.0,,4.0,8
892,16,10,85030.0,84932.0,,0.0,16
892,813,3,84905.0,85011.0,,0.0,14
892,814,10,85009.0,85077.0,,0.0,22
892,821,15,85226.0,,,0.0,13
892,822,3,85291.0,,,0.0,15
892,823,207,86406.0,,,0.0,18
892,819,207,86563.0,,,0.0,17
892,824,206,87085.0,,,0.0,19
892,820,206,87480.0,,,0.0,20
893,20,9,105376.0,102905.0,102841.0,25.0,1
893,3,131,105208.0,103892.0,102932.0,12.0,4
893,154,208,105851.0,103957.0,103058.0,0.0,21
893,17,9,105271.0,103272.0,103152.0,0.0,15
893,1,131,104196.0,103920.0,103254.0,10.0,5
893,13,6,105658.0,104376.0,103890.0,8.0,6
893,4,6,105115.0,104153.0,103938.0,18.0,2
893,18,1,105009.0,104497.0,104282.0,6.0,7
893,817,5,105379.0,104407.0,104439.0,0.0,22
893,821,15,105483.0,104245.0,,0.0,12
893,807,15,105381.0,104555.0,,2.0,9
893,818,5,105657.0,104588.0,,0.0,14
893,8,208,105522.0,104658.0,,15.0,3
893,815,1,105164.0,104752.0,,4.0,8
893,16,10,105960.0,105185.0,,1.0,10
893,822,3,105982.0,105388.0,,0.0,13
893,814,10,106121.0,,,0.0,20
893,813,3,106619.0,,,0.0,11
893,819,207,108111.0,,,0.0,19
893,823,207,108320.0,,,0.0,16
893,824,206,108830.0,,,0.0,18
893,820,206,108930.0,,,0.0,17
894,20,9,98683.0,97569.0,97202.0,25.0,1
894,1,131,98574.0,97824.0,97420.0,10.0,5
894,17,9,99138.0,97840.0,97464.0,0.0,21
894,154,208,99065.0,98076.0,97531.0,15.0,3
894,3,131,98418.0,98031.0,97679.0,6.0,7
894,4,6,98520.0,97978.0,98038.0,8.0,6
894,13,6,98884.0,98295.0,98223.0,2.0,9
894,807,15,98427.0,97913.0,98237.0,12.0,4
894,821,15,98725.0,98327.0,98405.0,0.0,11
894,8,208,98341.0,98181.0,98822.0,18.0,2
894,815,1,99049.0,98362.0,,1.0,10
894,18,1,98882.0,98365.0,,4.0,8
894,817,5,98525.0,98417.0,,0.0,19
894,16,10,98988.0,98431.0,,0.0,20
894,814,10,99185.0,98718.0,,0.0,22
894,818,5,99075.0,98781.0,,0.0,18
894,822,3,99470.0,,,0.0,12
894,813,3,99987.0,,,0.0,13
894,819,207,100864.0,,,0.0,14
894,823,207,100871.0,,,0.0,15
894,824,206,101169.0,,,0.0,16
894,820,206,101322.0,,,0.0,17
895,17,9,92271.0,91513.0,90915.0,18.0,2
895,20,9,92397.0,91290.0,91089.0,25.0,1
895,1,131,92340.0,91636.0,91253.0,0.0,20
895,154,208,91824.0,91565.0,91365.0,15.0,3
895,13,6,91994.0,91668.0,91378.0,1.0,10
895,3,131,92244.0,91764.0,91397.0,4.0,8
895,807,15,92465.0,91848.0,91644.0,8.0,6
895,4,6,92371.0,91828.0,91665.0,12.0,4
895,8,208,92377.0,91662.0,91684.0,10.0,5
895,18,1,92606.0,91838.0,91827.0,2.0,9
895,815,1,92718.0,91989.0,,0.0,15
895,814,10,92286.0,91992.0,,0.0,11
895,822,3,92613.0,92013.0,,0.0,17
895,821,15,92673.0,92063.0,,6.0,7
895,813,3,92875.0,92093.0,,0.0,16
895,817,5,92804.0,92485.0,,0.0,13
895,16,10,92890.0,,,0.0,14
895,818,5,93357.0,,,0.0,12
895,820,206,94320.0,,,0.0,19
895,819,207,94556.0,,,0.0,18
895,823,207,94879.0,,,0.0,21
895,824,206,94958.0,,,0.0,22
896,20,9,85943.0,84568.0,84119.0,25.0,1
896,3,131,85833.0,85304.0,84871.0,18.0,2
896,1,131,85802.0,85259.0,84941.0,8.0,6
896,17,9,85665.0,85097.0,85047.0,0.0,20
896,13,6,85793.0,85389.0,85201.0,12.0,4
896,8,208,85819.0,85191.0,85248.0,6.0,7
896,807,15,85883.0,85339.0,85334.0,0.0,19
896,4,6,85934.0,84885.0,85826.0,0.0,11
896,815,1,86107.0,85365.0,86153.0,10.0,5
896,18,1,85574.0,85458.0,86487.0,0.0,14
896,817,5,85673.0,85519.0,,1.0,10
896,814,10,85908.0,85711.0,,4.0,8
896,16,10,86164.0,85740.0,,2.0,9
896,818,5,86155.0,85798.0,,0.0,13
896,822,3,86178.0,86134.0,,0.0,16
896,821,15,86057.0,86366.0,,0.0,15
896,154,208,86577.0,,,15.0,3
896,813,3,86842.0,,,0.0,12
896,824,206,86970.0,,,0.0,18
896,823,207,87105.0,,,0.0,22
896,819,207,87487.0,,,0.0,21
896,820,206,88138.0,,,0.0,17
897,17,9,101568.0,100575.0,99957.0,18.0,2
897,20,9,101683.0,100781.0,100075.0,25.0,1
897,3,131,101420.0,100473.0,100419.0,15.0,3
897,1,131,100693.0,100477.0,100501.0,6.0,7
897,8,208,101276.0,100971.0,100542.0,0.0,22
897,807,15,101631.0,100931.0,100576.0,0.0,14
897,154,208,101447.0,100948.0,100997.0,12.0,4
897,13,6,101254.0,100989.0,101015.0,4.0,8
897,815,1,101687.0,100812.0,101068.0,2.0,9
897,817,5,101884.0,100852.0,101111.0,0.0,16
897,4,6,101397.0,101093.0,,10.0,5
897,814,10,101676.0,101133.0,,8.0,6
897,18,1,101817.0,101200.0,,0.0,12
897,818,5,101692.0,101279.0,,0.0,17
897,813,3,101365.0,101395.0,,0.0,11
897,822,3,101862.0,101447.0,,0.0,15
897,821,15,101999.0,,,0.0,13
897,16,10,102051.0,,,1.0,10
897,823,207,103252.0,,,0.0,18
897,824,206,103398.0,,,0.0,20
897,819,207,103528.0,,,0.0,19
897,820,206,104198.0,,,0.0,21
898,20,9,98516.0,97065.0,96338.0,25.0,1
898,17,9,98161.0,97312.0,96441.0,15.0,3
898,154,208,98676.0,97523.0,97155.0,18.0,2
898,807,15,98339.0,97828.0,97296.0,8.0,6
898,1,131,97959.0,97854.0,97345.0,12.0,4
898,4,6,98929.0,97368.0,97376.0,10.0,5
898,815,1,98367.0,98040.0,97452.0,6.0,7
898,5,208,98375.0,98078.0,97715.0,0.0,15
898,822,3,97821.0,97439.0,97836.0,4.0,8
898,821,15,98082.0,98031.0,98034.0,0.0,14
898,817,5,98882.0,98131.0,,0.0,11
898,814,10,98894.0,98139.0,,0.0,16
898,18,1,98588.0,98217.0,,1.0,10
898,3,131,98743.0,98364.0,,2.0,9
898,13,6,99094.0,98592.0,,0.0,13
898,818,5,98880.0,98696.0,,0.0,12
898,16,10,99250.0,,,0.0,22
898,813,3,99351.0,,,0.0,17
898,823,207,100491.0,,,0.0,19
898,824,206,100528.0,,,0.0,18
898,819,207,100596.0,,,0.0,20
898,820,206,101401.0,,,0.0,21
899,20,9,85381.0,86420.0,86479.0,25.0,1
899,3,131,85556.0,86626.0,87102.0,10.0,5
899,4,6,86656.0,86590.0,87539.0,15.0,3
899,17,9,86689.0,86963.0,87572.0,18.0,2
899,1,131,85342.0,86698.0,87677.0,2.0,9
899,154,208,86453.0,86161.0,87737.0,0.0,22
899,817,5,87209.0,87078.0,88052.0,1.0,10
899,818,5,87124.0,87363.0,88081.0,0.0,15
899,13,6,86817.0,87049.0,88109.0,6.0,7
899,807,15,86071.0,87441.0,89582.0,4.0,8
899,5,208,86266.0,87456.0,,0.0,14
899,814,10,86275.0,87798.0,,0.0,11
899,822,3,86790.0,87954.0,,0.0,21
899,815,1,86741.0,88269.0,,8.0,6
899,18,1,86398.0,88308.0,,12.0,4
899,16,10,86874.0,88586.0,,0.0,13
899,813,3,87367.0,,,0.0,16
899,821,15,87455.0,,,0.0,12
899,819,207,87843.0,,,0.0,20
899,823,207,88320.0,,,0.0,18
899,824,206,88366.0,,,0.0,17
899,820,206,88950.0,,,0.0,19
900,1,131,91699.0,102890.0,104231.0,0.0,19
900,817,9,90775.0,102295.0,104548.0,0.0,22
900,3,131,92564.0,102264.0,104595.0,25.0,1
900,825,1,90949.0,103247.0,105745.0,18.0,2
900,4,6,91388.0,102805.0,105819.0,12.0,4
900,818,5,93488.0,103849.0,105864.0,4.0,8
900,807,10,93893.0,103658.0,106030.0,8.0,6
900,826,5,93777.0,104331.0,107368.0,2.0,9
900,13,3,91228.0,104242.0,108079.0,0.0,20
900,822,3,91601.0,103852.0,108147.0,10.0,5
900,18,1,91396.0,104437.0,,15.0,3
900,8,6,92439.0,104494.0,,6.0,7
900,20,9,91931.0,104688.0,,0.0,18
900,16,15,93673.0,105655.0,,0.0,11
900,155,207,94274.0,105867.0,,0.0,21
900,815,10,94141.0,107293.0,,1.0,10
900,820,206,94293.0,,,0.0,13
900,824,206,94794.0,,,0.0,14
900,821,15,95117.0,,,0.0,12
900,828,207,95157.0,,,0.0,17
900,154,208,96993.0,,,0.0,15
900,813,208,,,,0.0,16
901,1,131,117202.0,119041.0,119431.0,25.0,1
901,20,9,117654.0,119399.0,119486.0,15.0,3
901,3,131,117183.0,119445.0,120050.0,18.0,2
901,4,6,118889.0,121356.0,120175.0,12.0,4
901,817,9,118913.0,120147.0,120541.0,0.0,16
901,8,6,119257.0,121532.0,121218.0,0.0,12
901,807,10,118883.0,120839.0,121712.0,10.0,5
901,825,1,120356.0,122094.0,122213.0,2.0,9
901,818,5,121689.0,122096.0,123078.0,0.0,19
901,18,1,120889.0,121810.0,124053.0,8.0,6
901,826,5,121175.0,122351.0,,1.0,10
901,821,15,121134.0,122369.0,,0.0,17
901,13,3,120047.0,122460.0,,6.0,7
901,815,10,120076.0,122511.0,,0.0,22
901,822,3,119709.0,122756.0,,4.0,8
901,154,208,120202.0,122885.0,,0.0,11
901,813,208,122074.0,,,0.0,21
901,16,15,122131.0,,,0.0,18
901,824,206,122702.0,,,0.0,20
901,155,207,123595.0,,,0.0,13
901,820,206,124388.0,,,0.0,15
901,828,207,124407.0,,,0.0,14
902,3,131,95439.0,93708.0,93185.0,18.0,2
902,1,131,95323.0,93872.0,93464.0,25.0,1
902,817,9,96220.0,94592.0,94051.0,12.0,4
902,822,3,94934.0,94842.0,94247.0,4.0,8
902,815,10,94998.0,94747.0,94346.0,15.0,3
902,8,6,95234.0,94925.0,94368.0,1.0,10
902,18,1,95699.0,94714.0,94387.0,0.0,17
902,13,3,95085.0,94842.0,94511.0,6.0,7
902,825,1,95288.0,94904.0,94712.0,0.0,18
902,4,6,95251.0,94723.0,94992.0,2.0,9
902,20,9,95549.0,94985.0,,8.0,6
902,807,10,94874.0,95116.0,,10.0,5
902,826,5,95395.0,95145.0,,0.0,11
902,818,5,95815.0,95286.0,,0.0,21
902,821,15,96567.0,95891.0,,0.0,19
902,154,208,96654.0,95908.0,,0.0,12
902,813,208,96663.0,,,0.0,14
902,16,15,96840.0,,,0.0,22
902,155,207,97085.0,,,0.0,15
902,824,206,97310.0,,,0.0,16
902,828,207,97875.0,,,0.0,20
902,820,206,97913.0,,,0.0,13
853,20,9,84002.0,82914.0,82275.0,25.0,1
853,1,1,83976.0,83172.0,82725.0,12.0,4
853,18,1,84013.0,83031.0,82777.0,18.0,2
853,4,6,84134.0,83342.0,82841.0,15.0,3
853,17,9,84148.0,83387.0,82972.0,0.0,20
853,13,6,84523.0,83681.0,83188.0,8.0,6
853,808,4,84486.0,83741.0,83530.0,0.0,22
853,30,131,85108.0,83671.0,83777.0,10.0,5
853,3,131,84550.0,83335.0,84477.0,0.0,23
853,811,4,84914.0,84157.0,,2.0,9
853,814,10,84574.0,84163.0,,4.0,8
853,16,10,84595.0,84209.0,,0.0,19
853,22,3,84975.0,84648.0,,0.0,12
853,813,3,84798.0,84726.0,,0.0,11
